,Station information:,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1547,Waipara West Ews,20230306,900,14.2,10.7,62,7.1,
1548,Waipara West Ews,20230306,1000,14.4,10.2,55,5.5,
1549,Waipara West Ews,20230306,1100,15.9,11.2,53,6.4,
1550,Waipara West Ews,20230306,1200,16.4,11.5,52,6.5,
1551,Waipara West Ews,20230306,1300,17.9,12.7,51,7.7,
1552,Waipara West Ews,20230306,1400,18.3,12.5,47,6.8,
1553,Waipara West Ews,20230306,1500,17.8,12.5,50,7.3,
1554,Waipara West Ews,20230306,1600,17.6,12.8,54,8.2,
1555,Waipara West Ews,20230306,1700,16.8,12.3,56,8,
1556,Waipara West Ews,20230306,1800,15.7,11.8,60,8,
1557,Waipara West Ews,20230306,1900,13.3,10.7,71,8.2,
1558,Waipara West Ews,20230306,2000,9.9,9,88,8,
1559,Waipara West Ews,20230306,2100,10.2,9.7,94,9.3,
1560,Waipara West Ews,20230306,2200,9.8,9.1,91,8.4,
1561,Waipara West Ews,20230306,2300,8.6,8.3,96,8,
1562,Waipara West Ews,20230307,0,7.6,7.3,96,7,
1563,Waipara West Ews,20230307,100,7.3,7.1,97,6.9,
1564,Waipara West Ews,20230307,200,8.6,8.2,95,7.8,
1565,Waipara West Ews,20230307,300,8.9,8.4,93,7.8,
1566,Waipara West Ews,20230307,400,7.7,7.4,95,7,
1567,Waipara West Ews,20230307,500,7,6.7,96,6.4,
1568,Waipara West Ews,20230307,600,6.5,6.3,97,6.1,
1569,Waipara West Ews,20230307,700,7.4,7,94,6.5,
1570,Waipara West Ews,20230307,800,9.8,9,89,8.1,
1571,Waipara West Ews,20230307,900,13.5,11.8,81,10.3,
1572,Waipara West Ews,20230307,1000,16.6,12.9,63,9.5,
1573,Waipara West Ews,20230307,1100,18.4,13.9,58,10,
1574,Waipara West Ews,20230307,1200,20.3,14.8,52,10.1,
1575,Waipara West Ews,20230307,1300,19.3,14.7,58,10.8,
1576,Waipara West Ews,20230307,1400,19.9,15.3,59,11.7,
1577,Waipara West Ews,20230307,1500,20.1,15.7,61,12.4,
1578,Waipara West Ews,20230307,1600,20.6,15.7,57,11.8,
1579,Waipara West Ews,20230307,1700,20.9,16.5,62,13.4,
1580,Waipara West Ews,20230307,1800,19.9,16,65,13.2,
1581,Waipara West Ews,20230307,1900,16.4,14.5,80,13,
1582,Waipara West Ews,20230307,2000,13.7,12.8,90,12.1,
1583,Waipara West Ews,20230307,2100,12.4,12,95,11.6,
1584,Waipara West Ews,20230307,2200,12.4,11.3,87,10.3,
1585,Waipara West Ews,20230307,2300,13.1,11.3,79,9.6,
1586,Waipara West Ews,20230308,0,15.7,12.5,67,9.6,
1587,Waipara West Ews,20230308,100,17.5,13.2,59,9.4,
1588,Waipara West Ews,20230308,200,17.1,13.1,61,9.5,
1589,Waipara West Ews,20230308,300,18.7,13.8,55,9.5,
1590,Waipara West Ews,20230308,400,19.5,14.2,53,9.7,
1591,Waipara West Ews,20230308,500,20.1,14.6,52,10,
1592,Waipara West Ews,20230308,600,19.9,15.2,58,11.4,
1593,Waipara West Ews,20230308,700,20.8,15.6,55,11.5,
1594,Waipara West Ews,20230308,800,21,15.9,56,11.9,
1595,Waipara West Ews,20230308,900,20.8,15.8,57,12,
1596,Waipara West Ews,20230308,1000,21.6,16.4,56,12.5,
1597,Waipara West Ews,20230308,1100,21.6,17.4,64,14.5,
1598,Waipara West Ews,20230308,1200,24.2,17.7,50,13.1,
1599,Waipara West Ews,20230308,1300,25.6,18.4,47,13.5,
1600,Waipara West Ews,20230308,1400,25.2,18.4,49,13.8,
1601,Waipara West Ews,20230308,1500,24.6,17.9,49,13.2,
1602,Waipara West Ews,20230308,1600,24.7,17.4,45,12,
1603,Waipara West Ews,20230308,1700,23.7,16.7,46,11.4,
1604,Waipara West Ews,20230308,1800,23.6,16.4,44,10.6,
1605,Waipara West Ews,20230308,1900,24.1,15.7,37,8.5,
1606,Waipara West Ews,20230308,2000,22.6,15.6,44,9.7,
1607,Waipara West Ews,20230308,2100,22.2,15.5,46,10,
1608,Waipara West Ews,20230308,2200,22.8,15.9,45,10.3,
1609,Waipara West Ews,20230308,2300,23,16.3,47,11.1,
1610,Waipara West Ews,20230309,0,22.6,16.7,52,12.3,
1611,Waipara West Ews,20230309,100,22.9,16.9,52,12.5,
1612,Waipara West Ews,20230309,200,22.7,17,54,12.9,
1613,Waipara West Ews,20230309,300,22.6,17,54,12.8,
1614,Waipara West Ews,20230309,400,21,16.5,61,13.2,
1615,Waipara West Ews,20230309,500,22.8,17.3,55,13.3,
1616,Waipara West Ews,20230309,600,21.8,17.2,61,14,
1617,Waipara West Ews,20230309,700,22.1,17.2,59,13.7,
1618,Waipara West Ews,20230309,800,21.5,16.8,60,13.4,
1619,Waipara West Ews,20230309,900,21.8,16.8,58,13.2,
1620,Waipara West Ews,20230309,1000,22.2,17,57,13.3,
1621,Waipara West Ews,20230309,1100,23.9,17.6,51,13.2,
1622,Waipara West Ews,20230309,1200,23.6,17.1,49,12.3,
1623,Waipara West Ews,20230309,1300,24.8,18.1,49,13.4,
1624,Waipara West Ews,20230309,1400,23.5,17.9,55,13.9,
1625,Waipara West Ews,20230309,1500,20.6,17.2,70,14.9,
1626,Waipara West Ews,20230309,1600,21,17.4,68,14.9,
1627,Waipara West Ews,20230309,1700,21.6,17.3,63,14.3,
1628,Waipara West Ews,20230309,1800,20.7,16.2,61,12.9,
1629,Waipara West Ews,20230309,1900,20.5,15.1,53,10.6,
1630,Waipara West Ews,20230309,2000,20.6,15.3,54,11,
1631,Waipara West Ews,20230309,2100,18.9,14.8,62,11.5,
1632,Waipara West Ews,20230309,2200,18.1,14.7,67,11.9,
1633,Waipara West Ews,20230309,2300,18.2,14.6,66,11.8,
1634,Waipara West Ews,20230310,0,20.8,15.2,52,10.6,
1635,Waipara West Ews,20230310,100,19.3,15,61,11.6,
1636,Waipara West Ews,20230310,200,18.8,14.9,64,11.9,
1637,Waipara West Ews,20230310,300,19.4,14.6,57,10.7,
1638,Waipara West Ews,20230310,400,17.2,14.1,69,11.5,
1639,Waipara West Ews,20230310,500,16,13.4,73,11.2,
1640,Waipara West Ews,20230310,600,14,12.4,82,11,
1641,Waipara West Ews,20230310,700,15.4,12.7,72,10.4,
1642,Waipara West Ews,20230310,800,18.1,14,61,10.5,
1643,Waipara West Ews,20230310,900,20.4,14.4,48,9,
1644,Waipara West Ews,20230310,1000,21.2,15.8,54,11.5,
1645,Waipara West Ews,20230310,1100,21.5,16.9,61,13.7,
1646,Waipara West Ews,20230310,1200,21.7,16.7,58,13.1,
1647,Waipara West Ews,20230310,1300,20.7,16.1,60,12.7,
1648,Waipara West Ews,20230310,1400,20.9,16.8,64,13.9,
1649,Waipara West Ews,20230310,1500,20.1,14.9,54,10.5,
1650,Waipara West Ews,20230310,1600,14.9,13.7,87,12.8,
1651,Waipara West Ews,20230310,1700,15.6,14.8,91,14.1,
1652,Waipara West Ews,20230310,1800,15.8,14.6,87,13.6,
1653,Waipara West Ews,20230310,1900,15.8,15,91,14.3,
1654,Waipara West Ews,20230310,2000,15.7,14.7,89,13.9,
1655,Waipara West Ews,20230310,2100,15,13.8,87,12.9,
1656,Waipara West Ews,20230310,2200,14.2,13,87,12.1,
1657,Waipara West Ews,20230310,2300,13.9,12.8,87,11.8,
1658,Waipara West Ews,20230311,0,13.8,12.8,88,11.9,
1659,Waipara West Ews,20230311,100,13.2,12.4,91,11.8,
1660,Waipara West Ews,20230311,200,12.3,11.6,92,11,
1661,Waipara West Ews,20230311,300,12,11.3,91,10.6,
1662,Waipara West Ews,20230311,400,11.2,10.6,92,10,
1663,Waipara West Ews,20230311,500,10.9,10.1,90,9.3,
1664,Waipara West Ews,20230311,600,11.2,10.1,86,9,
1665,Waipara West Ews,20230311,700,11,10.1,88,9.1,
1666,Waipara West Ews,20230311,800,13.7,11.8,79,10.1,
1667,Waipara West Ews,20230311,900,16.8,13.4,66,10.4,
1668,Waipara West Ews,20230311,1000,19.5,14.6,56,10.5,
1669,Waipara West Ews,20230311,1100,21.8,15.1,45,9.4,
1670,Waipara West Ews,20230311,1200,23.2,16.2,45,10.6,
1671,Waipara West Ews,20230311,1300,23.7,16.7,46,11.4,
1672,Waipara West Ews,20230311,1400,23.6,17.5,52,13.2,
1673,Waipara West Ews,20230311,1500,22.2,16.4,52,11.9,
1674,Waipara West Ews,20230311,1600,21.9,16.5,55,12.5,
1675,Waipara West Ews,20230311,1700,22.2,16.9,56,13,
1676,Waipara West Ews,20230311,1800,21.3,16.8,61,13.5,
1677,Waipara West Ews,20230311,1900,18.6,14.7,63,11.4,
1678,Waipara West Ews,20230311,2000,19.2,13.9,52,9.1,
1679,Waipara West Ews,20230311,2100,17.7,13.3,58,9.4,
1680,Waipara West Ews,20230311,2200,17.2,12.9,58,8.9,
1681,Waipara West Ews,20230311,2300,17.9,13.1,55,8.8,
1682,Waipara West Ews,20230312,0,17.7,13,55,8.6,
1683,Waipara West Ews,20230312,100,15.6,12.2,65,9.1,
1684,Waipara West Ews,20230312,200,13.9,11.4,72,9,
1685,Waipara West Ews,20230312,300,13.5,11.1,73,8.8,
1686,Waipara West Ews,20230312,400,10.9,9.6,84,8.3,
1687,Waipara West Ews,20230312,500,14.3,11.1,65,7.8,
1688,Waipara West Ews,20230312,600,13.8,10.6,65,7.3,
1689,Waipara West Ews,20230312,700,14,10.7,64,7.3,
1690,Waipara West Ews,20230312,800,15.7,11.9,61,8.2,
1691,Waipara West Ews,20230312,900,19.1,13.7,51,8.8,
1692,Waipara West Ews,20230312,1000,21.9,15.6,48,10.4,
1693,Waipara West Ews,20230312,1100,24,16.2,41,10,
1694,Waipara West Ews,20230312,1200,24.4,16.4,40,10,
1695,Waipara West Ews,20230312,1300,24.2,15.9,38,9,
1696,Waipara West Ews,20230312,1400,24.8,16.5,39,9.9,
1697,Waipara West Ews,20230312,1500,24.4,16.1,38,9.2,
1698,Waipara West Ews,20230312,1600,23.7,15.9,40,9.3,
1699,Waipara West Ews,20230312,1700,22.8,15.6,43,9.6,
1700,Waipara West Ews,20230312,1800,21,14.3,44,8.3,
1701,Waipara West Ews,20230312,1900,20.6,14.1,45,8.3,
1702,Waipara West Ews,20230312,2000,20.8,14.3,45,8.5,
1703,Waipara West Ews,20230312,2100,20.9,14.4,45,8.6,
1704,Waipara West Ews,20230312,2200,20.9,14.5,46,8.9,
1705,Waipara West Ews,20230312,2300,21.2,14.7,46,9.1,
1706,Waipara West Ews,20230313,0,20.2,14.4,50,9.5,
1707,Waipara West Ews,20230313,100,19.6,14.3,53,9.8,
1708,Waipara West Ews,20230313,200,19.9,14.5,52,9.8,
1709,Waipara West Ews,20230313,300,20.1,14.2,49,9.1,
1710,Waipara West Ews,20230313,400,20.4,14.5,49,9.4,
1711,Waipara West Ews,20230313,500,20.4,14.6,50,9.7,
1712,Waipara West Ews,20230313,600,21,14.8,48,9.6,
1713,Waipara West Ews,20230313,700,18.6,14.5,62,11.2,
1714,Waipara West Ews,20230313,800,13.5,12.7,91,12.1,
1715,Waipara West Ews,20230320,1100,20.9,14.2,44,8.2,
1716,Waipara West Ews,20230320,1200,21,14,42,7.6,
1717,Waipara West Ews,20230320,1300,20.8,14,43,7.8,
1718,Waipara West Ews,20230320,1400,21.1,14.7,46,9.1,
1719,Waipara West Ews,20230320,1500,20.6,14.9,51,10.1,
1720,Waipara West Ews,20230320,1600,21.4,15.7,52,11.2,
1721,Waipara West Ews,20230320,1700,21.6,16,53,11.6,
1722,Waipara West Ews,20230320,1800,21.9,15.7,49,10.7,
1723,Waipara West Ews,20230320,1900,21.8,15.2,46,9.7,
1724,Waipara West Ews,20230320,2000,20.8,14.8,49,9.7,
1725,Waipara West Ews,20230320,2100,21,14.6,46,9,
1726,Waipara West Ews,20230320,2200,20.3,15.4,57,11.5,
1727,Waipara West Ews,20230320,2300,18.2,15.2,71,12.9,
1728,Waipara West Ews,20230321,0,20.2,13.8,45,7.9,
1729,Waipara West Ews,20230321,100,18.7,12.2,42,5.6,
1730,Waipara West Ews,20230321,200,17.6,11.1,40,3.9,
1731,Waipara West Ews,20230321,300,16.6,10.8,44,4.3,
1732,Waipara West Ews,20230321,400,16.4,10.6,44,4.1,
1733,Waipara West Ews,20230321,500,16.1,10,40,2.5,
1734,Waipara West Ews,20230321,600,15.7,9.8,41,2.5,
1735,Waipara West Ews,20230321,700,15.3,9.5,42,2.5,
1736,Waipara West Ews,20230321,800,16.1,10.2,42,3.2,
1737,Waipara West Ews,20230321,900,16.4,10.3,41,3.1,
1738,Waipara West Ews,20230321,1000,15.4,10.7,52,5.6,
1739,Waipara West Ews,20230321,1100,14.5,10.2,54,5.3,
1740,Waipara West Ews,20230321,1200,14.3,9.8,52,4.6,
1741,Waipara West Ews,20230321,1300,13.1,9.3,57,4.8,
1742,Waipara West Ews,20230321,1400,11.6,8.9,68,5.9,
1743,Waipara West Ews,20230321,1500,10,8.3,78,6.4,
1744,Waipara West Ews,20230321,1600,9.2,7.9,83,6.5,
1745,Waipara West Ews,20230321,1700,9.4,8.1,83,6.7,
1746,Waipara West Ews,20230321,1800,9,8,86,6.8,
1747,Waipara West Ews,20230321,1900,9.2,7.9,82,6.3,
1748,Waipara West Ews,20230321,2000,8.9,7.5,81,5.8,
1749,Waipara West Ews,20230321,2100,9.1,7.3,76,5.1,
1750,Waipara West Ews,20230321,2200,8.9,7.1,76,4.9,
1751,Waipara West Ews,20230321,2300,9.1,6.8,69,3.7,
1752,Waipara West Ews,20230322,0,8.5,6.7,75,4.3,
1753,Waipara West Ews,20230322,100,8.8,6.7,72,4.1,
1754,Waipara West Ews,20230322,200,9.3,6.6,65,3.1,
1755,Waipara West Ews,20230322,300,9.4,6.5,62,2.5,
1756,Waipara West Ews,20230322,400,9.5,6.4,60,2.2,
1757,Waipara West Ews,20230322,500,9.5,6.6,62,2.6,
1758,Waipara West Ews,20230322,600,9.6,6.7,63,2.9,
1759,Waipara West Ews,20230322,700,9.9,6.8,60,2.5,
1760,Waipara West Ews,20230322,800,10.3,7.1,60,2.9,
1761,Waipara West Ews,20230322,900,10.6,7.7,64,4.1,
1762,Waipara West Ews,20230322,1000,12.1,8.3,56,3.6,
1763,Waipara West Ews,20230322,1100,13.1,8.9,53,3.8,
1764,Waipara West Ews,20230322,1200,13.8,9.2,50,3.6,
1765,Waipara West Ews,20230322,1300,12.9,9,56,4.3,
1766,Waipara West Ews,20230322,1400,13.7,9.3,52,4.1,
1767,Waipara West Ews,20230322,1500,13.9,9.7,55,5,
1768,Waipara West Ews,20230322,1600,14.3,10.7,61,6.9,
1769,Waipara West Ews,20230322,1700,13.9,10.2,60,6.3,
1770,Waipara West Ews,20230322,1800,12.6,10,70,7.3,
1771,Waipara West Ews,20230322,1900,11.6,9.5,74,7.1,
1772,Waipara West Ews,20230322,2000,11.3,9.3,76,7.2,
1773,Waipara West Ews,20230322,2100,11.6,9.5,75,7.3,
1774,Waipara West Ews,20230322,2200,11.4,9.7,79,7.9,
1775,Waipara West Ews,20230322,2300,10.5,9.6,88,8.6,
1776,Waipara West Ews,20230323,0,11.2,9.3,76,7.1,
1777,Waipara West Ews,20230323,100,11,9.6,82,8.1,
1778,Waipara West Ews,20230323,200,10.9,9.4,81,7.8,
1779,Waipara West Ews,20230323,300,10.9,9.2,79,7.4,
1780,Waipara West Ews,20230323,400,10.3,9.1,84,7.7,
1781,Waipara West Ews,20230323,500,10.3,8.9,82,7.4,
1782,Waipara West Ews,20230323,600,9.5,8.2,83,6.8,
1783,Waipara West Ews,20230323,700,9,7.7,83,6.3,
1784,Waipara West Ews,20230323,800,10.6,8.7,76,6.6,
1785,Waipara West Ews,20230323,900,13,10.2,68,7.2,
1786,Waipara West Ews,20230323,1000,15.5,10.9,53,6,
1787,Waipara West Ews,20230323,1100,16.6,11.5,50,6.2,
1788,Waipara West Ews,20230323,1200,17.2,11.6,47,5.8,
1789,Waipara West Ews,20230323,1300,17.8,12.2,48,6.7,
1790,Waipara West Ews,20230323,1400,18.2,12.3,46,6.4,
1791,Waipara West Ews,20230323,1500,17.4,12.3,51,7.2,
1792,Waipara West Ews,20230323,1600,17.6,12.8,54,8.2,
1793,Waipara West Ews,20230323,1700,14.8,11.5,65,8.3,
1794,Waipara West Ews,20230323,1800,14.2,11.2,67,8.2,
1795,Waipara West Ews,20230323,1900,13.6,11,71,8.5,
1796,Waipara West Ews,20230323,2000,13,11.2,79,9.5,
1797,Waipara West Ews,20230323,2100,12.9,11,78,9.2,
1798,Waipara West Ews,20230323,2200,12.5,11.2,84,9.9,
1799,Waipara West Ews,20230323,2300,11.7,10.7,88,9.8,
1800,Waipara West Ews,20230324,0,11.4,10.5,89,9.7,
1801,Waipara West Ews,20230324,100,11.4,10.6,90,9.8,
1802,Waipara West Ews,20230324,200,11.4,10.6,90,9.8,
1803,Waipara West Ews,20230324,300,11.4,10.5,89,9.7,
1804,Waipara West Ews,20230324,400,10.2,9.5,91,8.8,
1805,Waipara West Ews,20230324,500,8.5,8.2,96,7.9,
1806,Waipara West Ews,20230324,600,7.3,7.2,99,7.2,
1807,Waipara West Ews,20230324,700,7.6,7.6,100,7.6,
1808,Waipara West Ews,20230324,800,9.6,9.2,95,8.8,
1809,Waipara West Ews,20230324,900,13.1,11.4,80,9.7,
1810,Waipara West Ews,20230324,1000,15.1,12.3,70,9.7,
1811,Waipara West Ews,20230324,1100,16.2,12.9,66,9.9,
1812,Waipara West Ews,20230324,1200,18,13.9,61,10.4,
1813,Waipara West Ews,20230324,1300,19,14.3,57,10.3,
1814,Waipara West Ews,20230324,1400,19.6,14.6,55,10.3,
1815,Waipara West Ews,20230324,1500,18.9,15.1,65,12.2,
1816,Waipara West Ews,20230324,1600,19.1,15.2,64,12.1,
1817,Waipara West Ews,20230324,1700,18.3,15,68,12.3,
1818,Waipara West Ews,20230324,1800,16.2,14.2,79,12.6,
1819,Waipara West Ews,20230324,1900,13.1,12.3,91,11.7,
1820,Waipara West Ews,20230324,2000,10.8,10.5,96,10.2,
1821,Waipara West Ews,20230324,2100,10.1,10,98,9.8,
1822,Waipara West Ews,20230324,2200,9.6,9.4,97,9.2,
1823,Waipara West Ews,20230324,2300,10.6,10,92,9.4,
1824,Waipara West Ews,20230325,0,10.6,9.4,85,8.2,
1825,Waipara West Ews,20230325,100,15.8,11,52,6,
1826,Waipara West Ews,20230325,200,16,11,50,5.6,
1827,Waipara West Ews,20230325,300,16.3,11.8,55,7.3,
1828,Waipara West Ews,20230325,400,16.7,11.8,52,6.8,
1829,Waipara West Ews,20230325,500,16.8,11.9,52,6.9,
1830,Waipara West Ews,20230325,600,16.8,11.9,52,6.9,
1831,Waipara West Ews,20230325,700,17.4,12.1,50,6.9,
1832,Waipara West Ews,20230325,800,18.4,12.7,48,7.2,
1833,Waipara West Ews,20230325,900,19.6,13.5,46,7.7,
1834,Waipara West Ews,20230325,1000,20,13.8,46,8.1,
1835,Waipara West Ews,20230325,1100,19.6,14.2,52,9.5,
1836,Waipara West Ews,20230325,1200,20.7,14.5,47,9,
1837,Waipara West Ews,20230325,1300,20.6,14.5,48,9.2,
1838,Waipara West Ews,20230325,1400,21.1,14.9,48,9.7,
1839,Waipara West Ews,20230325,1500,21.2,15,48,9.8,
1840,Waipara West Ews,20230325,1600,21.9,15.3,46,9.8,
1841,Waipara West Ews,20230325,1700,22.6,15.6,44,9.7,
1842,Waipara West Ews,20230325,1800,21.6,15.3,48,10.1,
1843,Waipara West Ews,20230325,1900,20.6,14.6,49,9.5,
1844,Waipara West Ews,20230325,2000,20.3,14.4,49,9.3,
1845,Waipara West Ews,20230325,2100,19.1,14.4,57,10.4,
1846,Waipara West Ews,20230325,2200,20,15,56,11,
1847,Waipara West Ews,20230325,2300,15.1,13.3,80,11.7,
1848,Waipara West Ews,20230326,0,13.6,12.5,87,11.5,
1849,Waipara West Ews,20230326,100,12.5,11.9,93,11.4,
1850,Waipara West Ews,20230326,200,12.2,11.9,96,11.6,
1851,Waipara West Ews,20230326,300,12.7,11.9,90,11.1,
1852,Waipara West Ews,20230326,400,11.5,11.1,95,10.7,
1853,Waipara West Ews,20230326,500,11.1,11,98,10.8,
1854,Waipara West Ews,20230326,600,9.4,9.3,98,9.1,
1855,Waipara West Ews,20230326,700,8.2,8.1,99,8.1,
1856,Waipara West Ews,20230326,800,10.9,10.6,96,10.3,
1857,Waipara West Ews,20230326,900,14.8,12.9,79,11.2,
1858,Waipara West Ews,20230326,1000,16,13.3,72,11,
1859,Waipara West Ews,20230326,1100,17.2,13.6,65,10.6,
1860,Waipara West Ews,20230326,1200,18.2,14.5,65,11.5,
1861,Waipara West Ews,20230326,1300,18.4,14.9,67,12.2,
1862,Waipara West Ews,20230326,1400,16.8,13.7,69,11.1,
1863,Waipara West Ews,20230326,1500,16,13.5,74,11.4,
1864,Waipara West Ews,20230326,1600,15.2,13.1,77,11.2,
1865,Waipara West Ews,20230326,1700,15.1,13,77,11.1,
1866,Waipara West Ews,20230326,1800,14.7,13,81,11.5,
1867,Waipara West Ews,20230326,1900,14,12.5,83,11.2,
1868,Waipara West Ews,20230326,2000,12.8,11.7,87,10.7,
1869,Waipara West Ews,20230326,2100,10.7,10.4,96,10.1,
1870,Waipara West Ews,20230326,2200,10.2,10.1,98,9.9,
1871,Waipara West Ews,20230326,2300,8.8,8.7,98,8.5,
1872,Waipara West Ews,20230327,0,8.1,8,98,7.8,
1873,Waipara West Ews,20230327,100,8.3,8.3,100,8.3,
1874,Waipara West Ews,20230327,200,8.8,8.7,99,8.7,
1875,Waipara West Ews,20230327,300,9.5,9.2,96,8.9,
1876,Waipara West Ews,20230327,400,9.4,9,94,8.5,
1877,Waipara West Ews,20230327,500,8,7.9,98,7.7,
1878,Waipara West Ews,20230327,600,10,8.7,83,7.3,
1879,Waipara West Ews,20230327,700,9.9,8.5,82,7,
1880,Waipara West Ews,20230327,800,11.5,9.8,79,8,
1881,Waipara West Ews,20230327,900,13.7,11.2,72,8.8,
1882,Waipara West Ews,20230327,1000,17.4,13,58,9.1,
1883,Waipara West Ews,20230327,1100,20.4,14.5,49,9.4,
1884,Waipara West Ews,20230327,1200,23.1,16.7,49,11.8,
1885,Waipara West Ews,20230327,1300,22.3,16.7,54,12.6,
1886,Waipara West Ews,20230327,1400,21.6,16.3,55,12.2,
1887,Waipara West Ews,20230327,1500,22.9,16.5,49,11.6,
1888,Waipara West Ews,20230327,1600,22,14.4,39,7.4,
1889,Waipara West Ews,20230327,1700,20.7,13.9,43,7.7,
1890,Waipara West Ews,20230327,1800,19.9,12.9,40,5.9,
1891,Waipara West Ews,20230327,1900,18.8,12.1,40,5,
1892,Waipara West Ews,20230327,2000,18.6,12,41,5.1,
1893,Waipara West Ews,20230327,2100,18.7,11.9,39,4.5,
1894,Waipara West Ews,20230327,2200,18.5,11.8,40,4.7,
1895,Waipara West Ews,20230327,2300,18.4,11.9,41,4.9,
1896,Waipara West Ews,20230328,0,18.3,11.7,40,4.5,
1897,Waipara West Ews,20230328,100,17.9,11.8,44,5.5,
1898,Waipara West Ews,20230328,200,17.5,12,48,6.4,
1899,Waipara West Ews,20230328,300,18.3,12.4,46,6.5,
1900,Waipara West Ews,20230328,400,18,12.4,48,6.9,
1901,Waipara West Ews,20230328,500,18.6,12.6,46,6.8,
1902,Waipara West Ews,20230328,600,18,12.6,50,7.4,
1903,Waipara West Ews,20230328,700,16.5,12.8,63,9.5,
1904,Waipara West Ews,20230328,800,10.8,10.2,92,9.6,
1905,Waipara West Ews,20230328,900,9.8,9.1,91,8.4,
1906,Waipara West Ews,20230328,1000,8.6,7.9,90,7.1,
1907,Waipara West Ews,20230328,1100,7.1,5.9,82,4.3,
1908,Waipara West Ews,20230328,1200,5.9,5,86,3.7,
1909,Waipara West Ews,20230328,1300,6.5,5.1,79,3.1,
1910,Waipara West Ews,20230328,1400,5.8,4.4,78,2.3,
1911,Waipara West Ews,20230328,1500,5,4.2,87,3,
1912,Waipara West Ews,20230328,1600,5.6,4.6,84,3.1,
1913,Waipara West Ews,20230328,1700,6.5,4.7,73,2,
1914,Waipara West Ews,20230328,1800,7.5,4.9,63,0.9,
1915,Waipara West Ews,20230328,1900,5.5,4.2,80,2.4,
1916,Waipara West Ews,20230328,2000,6.4,4.8,76,2.5,
1917,Waipara West Ews,20230328,2100,6.2,4.9,80,3,
1918,Waipara West Ews,20230328,2200,5.5,4.5,84,3,
1919,Waipara West Ews,20230328,2300,4.8,3.6,81,1.8,
1920,Waipara West Ews,20230329,0,5.4,4.5,85,3.1,
1921,Waipara West Ews,20230329,100,5.9,4.3,76,2,
1922,Waipara West Ews,20230329,200,5.8,4.3,77,2.1,
1923,Waipara West Ews,20230329,300,5.8,4.3,77,2.1,
1924,Waipara West Ews,20230329,400,4.7,3.8,86,2.6,
1925,Waipara West Ews,20230329,500,4.9,4,85,2.6,
1926,Waipara West Ews,20230329,600,4.6,3.6,84,2.2,
1927,Waipara West Ews,20230329,700,5,3.9,83,2.4,
1928,Waipara West Ews,20230329,800,5,4.1,86,2.9,
1929,Waipara West Ews,20230329,900,7,5.4,77,3.3,
1930,Waipara West Ews,20230329,1000,6.5,5.3,82,3.7,
1931,Waipara West Ews,20230329,1100,6.6,5.7,86,4.4,
1932,Waipara West Ews,20230329,1200,7.4,5.8,77,3.6,
1933,Waipara West Ews,20230329,1300,6.5,5.7,88,4.7,
1934,Waipara West Ews,20230329,1400,7.7,6.4,82,4.8,
1935,Waipara West Ews,20230329,1500,8.6,7.1,80,5.4,
1936,Waipara West Ews,20230329,1600,9.8,7.1,65,3.6,
1937,Waipara West Ews,20230329,1700,9,6.9,72,4.2,
1938,Waipara West Ews,20230329,1800,7.6,6,77,3.8,
1939,Waipara West Ews,20230329,1900,7.9,6,73,3.4,
1940,Waipara West Ews,20230329,2000,7.5,5.6,73,3,
1941,Waipara West Ews,20230329,2100,8.2,5.9,68,2.7,
1942,Waipara West Ews,20230329,2200,7.9,5.6,68,2.4,
1943,Waipara West Ews,20230329,2300,8.2,5.6,65,2,
1944,Waipara West Ews,20230330,0,8.3,6,68,2.8,
1945,Waipara West Ews,20230330,100,8.3,5.9,67,2.6,
1946,Waipara West Ews,20230330,200,8.2,5.9,68,2.7,
1947,Waipara West Ews,20230330,300,8.6,6.2,67,2.8,
1948,Waipara West Ews,20230330,400,8.6,6.2,67,2.8,
1949,Waipara West Ews,20230330,500,8.5,6.1,68,3,
1950,Waipara West Ews,20230330,600,8.9,6.3,66,2.9,
1951,Waipara West Ews,20230330,700,9,6.4,65,2.8,
1952,Waipara West Ews,20230330,800,9.4,6.6,64,3,
1953,Waipara West Ews,20230330,900,9.6,6.6,61,2.5,
1954,Waipara West Ews,20230330,1000,10.4,6.9,57,2.3,
1955,Waipara West Ews,20230330,1100,11,7.7,60,3.6,
1956,Waipara West Ews,20230330,1200,11.8,8.3,59,4.1,
1957,Waipara West Ews,20230330,1300,13.1,9.4,59,5.3,
1958,Waipara West Ews,20230330,1400,13.2,9.6,60,5.6,
1959,Waipara West Ews,20230330,1500,14.1,10.2,58,6,
1960,Waipara West Ews,20230330,1600,13,9.6,62,5.9,
1961,Waipara West Ews,20230330,1700,12.3,9.2,64,5.7,
1962,Waipara West Ews,20230330,1800,11.6,9.2,71,6.5,
1963,Waipara West Ews,20230330,1900,11.4,9,71,6.3,
1964,Waipara West Ews,20230330,2000,10.7,8.5,72,5.9,
1965,Waipara West Ews,20230330,2100,10.3,8.3,75,6.1,
1966,Waipara West Ews,20230330,2200,9,7.7,83,6.3,
1967,Waipara West Ews,20230330,2300,8.9,7.7,84,6.4,
1968,Waipara West Ews,20230331,0,10.1,8.2,76,6.1,
