,Julian day,Date,Time,Battery,20cm soil T,1.5m air T,RH,Solar rad,rainfall,Wind speed,Vector speed,Vector dir,SD dir,PAR,0.7m air T,0.7m RH,Cumulative,Tmean,Unnamed: 18
0,,,,,,,(%),(W/m2), (mm),(m/s),(m/s),(deg),(deg),,,,rainfall,,
16727,349.0,2023-12-15,1100.0,13.48,15.31,19.15,53.13,214.9,0,2.416,2.138,273.3,27.43,0.0,19.39,53.74,366.59999999999764,,
16728,349.0,2023-12-15,1130.0,13.49,15.32,20.79,47.88,201.4,0,2.841,2.472,288.8,29.19,0.0,21.11,47.79,366.59999999999764,,
16729,349.0,2023-12-15,1200.0,13.65,15.33,22.27,47.22,404.5,0,2.576,2.258,302.5,28.45,0.0,22.8,46.52,366.59999999999764,,
16730,349.0,2023-12-15,1230.0,13.43,15.34,20.28,54.72,103.2,0,3.355,2.881,280.6,30.45,0.0,20.63,54.67,366.59999999999764,,
16731,349.0,2023-12-15,1300.0,13.43,15.36,18.48,62.53,85.7,0,2.977,2.7,277.2,24.72,0.0,18.44,64.39,366.59999999999764,,
16732,349.0,2023-12-15,1330.0,13.49,15.39,19.27,60.31,181.3,0,2.813,2.481,272.7,27.81,0.0,19.37,61.58,366.59999999999764,,
16733,349.0,2023-12-15,1400.0,13.74,15.42,21.24,53.79,385.5,0,3.594,3.186,291.4,27.3,0.0,21.47,54.48,366.59999999999764,,
16734,349.0,2023-12-15,1430.0,13.77,15.44,21.83,52.97,338.8,0,3.402,2.888,281.8,31.5,0.0,22.19,52.96,366.59999999999764,,
16735,349.0,2023-12-15,1500.0,13.87,15.47,22.57,49.2,324.6,0,5.141,4.644,258.6,25.18,0.0,22.92,48.85,366.59999999999764,,
16736,349.0,2023-12-15,1530.0,15.08,15.5,23.6,45.95,522.8,0,5.526,4.995,260.8,25.1,0.0,24.13,45.09,366.59999999999764,,
16737,349.0,2023-12-15,1600.0,15.7,15.54,24.02,45.3,609.8,0,5.388,4.816,263.5,26.39,0.0,24.63,44.14,366.59999999999764,,
16738,349.0,2023-12-15,1630.0,14.95,15.58,24.02,44.45,618.5,0,6.663,6.205,251.8,21.23,0.0,24.77,42.82,366.59999999999764,,
16739,349.0,2023-12-15,1700.0,14.39,15.63,23.74,45.42,476.3,0,5.282,4.877,249.9,22.43,0.0,24.44,43.86,366.59999999999764,,
16740,349.0,2023-12-15,1730.0,14.28,15.68,23.5,46.39,454.6,0,6.519,6.04,254.3,21.96,0.0,24.17,44.7,366.59999999999764,,
16741,349.0,2023-12-15,1800.0,14.23,15.74,23.86,46.34,441.4,0,6.361,5.939,258.3,20.88,0.0,24.6,44.38,366.59999999999764,,
16742,349.0,2023-12-15,1830.0,13.99,15.79,23.07,48.43,240.6,0,5.792,5.3,259.2,23.61,0.0,23.67,46.73,366.59999999999764,,
16743,349.0,2023-12-15,1900.0,13.83,15.83,21.76,52.12,91.3,0,4.162,3.782,254.4,24.48,0.0,22.13,51.03,366.59999999999764,,
16744,349.0,2023-12-15,1930.0,13.4,15.88,21.12,54.35,44.63,0,3.834,3.437,261.7,26.06,0.0,21.44,53.37,366.59999999999764,,
16745,349.0,2023-12-15,2000.0,13.09,15.91,20.81,55.06,6.877,0,3.964,3.528,264.6,26.88,0.0,21.09,54.23,366.59999999999764,,
16746,349.0,2023-12-15,2030.0,13.04,15.94,20.6,55.93,4.296,0,2.814,2.459,268.1,28.76,0.0,20.86,55.19,366.59999999999764,,
16747,349.0,2023-12-15,2100.0,13.07,15.96,20.73,55.47,-0.046,0,3.026,2.641,266.8,28.87,0.0,20.94,54.9,366.59999999999764,,
16748,349.0,2023-12-15,2130.0,13.04,15.97,20.87,54.7,-0.046,0,4.47,4.025,268.4,25.57,0.0,21.15,53.85,366.59999999999764,,
16749,349.0,2023-12-15,2200.0,13.06,15.98,20.69,55.41,-0.072,0,4.287,3.99,260.7,21.34,0.0,20.96,54.56,366.59999999999764,,
16750,349.0,2023-12-15,2230.0,13.04,15.98,20.96,54.95,-0.117,0,5.168,4.792,252.4,21.85,0.0,21.21,54.15,366.59999999999764,,
16751,349.0,2023-12-15,2300.0,13.05,15.98,20.95,55.4,-0.157,0,3.565,3.217,246.1,25.29,0.0,21.2,54.67,366.59999999999764,,
16752,349.0,2023-12-15,2330.0,13.03,15.99,20.65,57.78,-0.161,0,2.32,2.164,260.2,20.97,0.0,20.92,57.09,366.59999999999764,,
16753,350.0,2023-12-16,0.0,13.04,15.99,19.7,64.33,-0.044,0,4.19,3.869,263.1,22.44,0.0,19.83,64.84,366.59999999999764,17.987500000000004,
16754,350.0,2023-12-16,30.0,13.01,15.99,20.6,58.64,-0.143,0,4.604,4.125,278,26.13,0.0,20.75,58.7,366.59999999999764,,
16755,350.0,2023-12-16,100.0,13.02,15.99,20.92,56.85,-0.091,0,3.807,3.446,264.6,24.95,0.0,21.13,56.47,366.59999999999764,,
16756,350.0,2023-12-16,130.0,12.99,15.99,20.44,58.51,-0.12,0,3.089,2.576,265,33.01,0.0,20.64,58.12,366.59999999999764,,
16757,350.0,2023-12-16,200.0,13.01,16.0,19.44,62.82,-0.017,0,1.212,0.284,171.4,69.24,0.0,19.4,63.62,366.59999999999764,,
16758,350.0,2023-12-16,230.0,12.98,16.0,17.4,68.59,0,0,1.051,0.789,115.1,40.13,0.0,17.4,69.14,366.59999999999764,,
16759,350.0,2023-12-16,300.0,12.98,16.0,15.96,74.5,0,0,0.919,0.553,73,49.95,0.0,16.09,74.4,366.59999999999764,,
16760,350.0,2023-12-16,330.0,12.94,15.99,14.72,79.6,-0.012,0,1.234,0.986,134.2,36.34,0.0,14.75,79.6,366.59999999999764,,
16761,350.0,2023-12-16,400.0,12.95,15.98,14.12,82.2,-0.128,0,1.41,1.127,140.3,36.27,0.0,14.21,82.1,366.59999999999764,,
16762,350.0,2023-12-16,430.0,12.9,15.97,13.68,82.6,0.193,0,1.646,1.411,144.1,30.61,0.0,13.69,83.2,366.59999999999764,,
16763,350.0,2023-12-16,500.0,12.9,15.95,13.44,83,5.844,0,1.576,1.356,146.1,30.2,0.0,13.42,84.0,366.59999999999764,,
16764,350.0,2023-12-16,530.0,12.87,15.93,13.84,81.1,20.05,0,1.583,1.388,147.8,28.35,0.0,13.89,82.1,366.59999999999764,,
16765,350.0,2023-12-16,600.0,12.92,15.91,14.16,79.7,38.29,0,2.369,2.135,156.4,25.44,0.0,14.29,80.7,366.59999999999764,,
16766,350.0,2023-12-16,630.0,12.92,15.89,14.87,76.7,67.1,0,2.314,2.138,161.3,22.34,0.0,15.17,76.7,366.59999999999764,,
16767,350.0,2023-12-16,700.0,13.1,15.87,15.41,77.6,118.3,0,1.143,0.944,135.7,33.54,0.0,15.88,77.2,366.59999999999764,,
16768,350.0,2023-12-16,730.0,13.05,15.85,15.16,78.6,81.7,0,1.875,1.673,151.7,26.58,0.0,15.76,77.2,366.59999999999764,,
16769,350.0,2023-12-16,800.0,13.09,15.84,15.01,80.1,87,0,1.351,1.191,150.3,27.8,0.0,15.57,78.9,366.59999999999764,,
16770,350.0,2023-12-16,830.0,13.07,15.83,15.3,80,96.7,0,0.872,0.788,151.6,24.78,0.0,15.93,78.8,366.59999999999764,,
16771,350.0,2023-12-16,900.0,13.26,15.83,15.85,79.3,128.9,0,0.644,0.534,132.4,32.19,0.0,16.48,78.0,366.59999999999764,,
16772,350.0,2023-12-16,930.0,13.31,15.83,16.32,77.5,160.5,0,0.411,0.317,137.4,34.25,0.0,16.95,76.2,366.59999999999764,,
16773,350.0,2023-12-16,1000.0,13.45,15.83,16.78,76.4,194.5,0,0.617,0.535,143.5,27.63,0.0,17.54,75.0,366.59999999999764,,
16774,350.0,2023-12-16,1030.0,13.6,15.84,17.89,72.1,423.4,0,0.538,0.47,174.5,26.67,0.0,18.99,69.47,366.59999999999764,,
16775,350.0,2023-12-16,1100.0,14.16,15.85,19.19,66.92,770,0,0.906,0.721,12.16,35.35,0.0,21.04,61.98,366.59999999999764,,
16776,350.0,2023-12-16,1130.0,15.28,15.86,19.3,66.57,755,0,1.363,1.229,359,24.94,0.0,21.2,61.48,366.59999999999764,,
16777,350.0,2023-12-16,1200.0,16.35,15.89,19.82,66.03,908,0,1.885,1.741,4.651,22.33,0.0,21.75,61.11,366.59999999999764,,
16778,350.0,2023-12-16,1230.0,15.82,15.94,20.23,65.43,973,0,2.32,2.123,358.9,23.63,0.0,22.38,59.92,366.59999999999764,,
16779,350.0,2023-12-16,1300.0,15.26,16.0,20.48,65.63,945,0,2.715,2.563,4.15,19.18,0.0,22.26,61.43,366.59999999999764,,
16780,350.0,2023-12-16,1330.0,14.74,16.08,20.92,62.04,926,0,2.54,2.37,4.13,20.97,0.0,22.51,58.67,366.59999999999764,,
16781,350.0,2023-12-16,1400.0,14.55,16.17,21.32,62.66,943,0,2.538,2.411,5.103,18.15,0.0,23.02,58.9,366.59999999999764,,
16782,350.0,2023-12-16,1430.0,14.46,16.27,22.68,61.21,869,0,1.953,1.822,25.08,20.94,0.0,24.43,57.2,366.59999999999764,,
16783,350.0,2023-12-16,1500.0,14.47,16.37,21.93,62.8,892,0,3.069,2.939,6.021,16.64,0.0,23.42,59.54,366.59999999999764,,
16784,350.0,2023-12-16,1530.0,14.43,16.47,21.85,63.96,842,0,3.273,3.171,8.51,14.33,0.0,23.21,60.84,366.59999999999764,,
16785,350.0,2023-12-16,1600.0,14.41,16.57,21.67,66.03,766,0,3.001,2.891,12.08,15.45,0.0,23.08,62.74,366.59999999999764,,
16786,350.0,2023-12-16,1630.0,14.37,16.66,21.02,68.13,688,0,2.904,2.774,12.66,17.13,0.0,22.33,64.82,366.59999999999764,,
16787,350.0,2023-12-16,1700.0,14.33,16.75,20.64,68.8,595,0,2.555,2.467,6.43,15.01,0.0,21.95,65.27,366.59999999999764,,
16788,350.0,2023-12-16,1730.0,14.17,16.83,19.94,69.73,432.5,0,1.543,0.926,333.9,50.86,0.0,21.06,66.29,366.59999999999764,,
16789,350.0,2023-12-16,1800.0,14.11,16.9,20.35,68.01,355.8,0,2.095,2.012,176.6,16.02,0.0,22.29,61.34,366.59999999999764,,
16790,350.0,2023-12-16,1830.0,13.91,16.95,17.83,76.1,256.9,0,2.629,2.539,183.6,14.95,0.0,19.77,68.79,366.59999999999764,,
16791,350.0,2023-12-16,1900.0,13.83,16.99,17.27,77.7,188.1,0,2.105,2.031,179.9,15.15,0.0,18.99,70.9,366.59999999999764,,
16792,350.0,2023-12-16,1930.0,13.53,17.01,15.22,85.3,51.89,0,1.805,1.751,175,14.09,0.0,16.5,79.2,366.59999999999764,,
16793,350.0,2023-12-16,2000.0,13.24,17.03,13.88,90.4,16.84,0,0.981,0.958,171,12.45,0.0,14.65,85.8,366.59999999999764,,
16794,350.0,2023-12-16,2030.0,13.02,17.04,13.44,92.8,1.359,0,0.612,0.593,164.7,12.63,0.0,13.99,89.3,366.59999999999764,,
16795,350.0,2023-12-16,2100.0,13.05,17.03,13.27,93.9,-0.019,0,0.146,0.144,156.5,5.255,0.0,13.82,90.8,366.59999999999764,,
16796,350.0,2023-12-16,2130.0,13.02,17.01,13.22,94.5,-0.163,0,0.324,0.321,175.4,5.753,0.0,13.77,91.7,366.59999999999764,,
16797,350.0,2023-12-16,2200.0,13.04,16.98,13.12,95.5,-0.151,0,0.329,0.276,4.855,23.13,0.0,13.7,92.7,366.59999999999764,,
16798,350.0,2023-12-16,2230.0,13.01,16.95,12.92,96.3,-0.17,0,0.672,0.539,351.5,33.46,0.0,13.51,93.6,366.59999999999764,,
16799,350.0,2023-12-16,2300.0,13.03,16.92,12.58,97.2,-0.082,0,1.18,1.076,343.8,23.83,0.0,13.16,94.7,366.59999999999764,,
16800,350.0,2023-12-16,2330.0,13.0,16.89,12.08,97.4,-0.029,0,0.718,0.69,8.66,14.04,0.0,12.45,95.0,366.59999999999764,,
16801,351.0,2023-12-17,0.0,13.01,16.85,11.73,97.6,-0.045,0,0.804,0.775,350.8,15.11,0.0,12.05,95.3,366.59999999999764,17.066875000000007,
16802,351.0,2023-12-17,30.0,12.98,16.82,11.81,97.5,-0.002,0,1.18,1.135,346.3,15.59,0.0,12.15,95.5,366.59999999999764,,
16803,351.0,2023-12-17,100.0,13.0,16.78,12.19,97.1,0.002,0,1.593,1.566,349.8,10.61,0.0,12.49,95.6,366.59999999999764,,
16804,351.0,2023-12-17,130.0,12.96,16.73,12.79,96,0.007,0,1.194,1.131,330.8,18.58,0.0,12.92,95.4,366.59999999999764,,
16805,351.0,2023-12-17,200.0,12.99,16.69,12.96,93.9,0.006,0,1.065,0.939,353.8,27.75,0.0,13.03,94.5,366.59999999999764,,
16806,351.0,2023-12-17,230.0,12.96,16.64,12.57,93.9,0.001,0,1.55,1.368,333.1,27.77,0.0,12.73,94.0,366.59999999999764,,
16807,351.0,2023-12-17,300.0,12.97,16.6,13.07,92.3,0.006,0,1.081,0.817,346.5,39.93,0.0,13.0,93.7,366.59999999999764,,
16808,351.0,2023-12-17,330.0,12.94,16.56,13.13,91.9,0.005,0,1.117,0.91,346.1,34.18,0.0,13.14,92.9,366.59999999999764,,
16809,351.0,2023-12-17,400.0,12.95,16.52,14.11,88.9,0,0,1.463,1.426,2.308,12.84,0.0,14.08,90.7,366.59999999999764,,
16810,351.0,2023-12-17,430.0,12.91,16.48,13.9,89.6,1.163,0,1.577,1.45,353.5,21.35,0.0,14.13,89.3,366.59999999999764,,
16811,351.0,2023-12-17,500.0,12.92,16.44,14.58,86.5,11.6,0,1.785,1.68,4.636,19.5,0.0,14.66,87.7,366.59999999999764,,
16812,351.0,2023-12-17,530.0,12.88,16.41,15.39,83,15.45,0,1.032,0.879,2.161,28.04,0.0,15.4,84.4,366.59999999999764,,
16813,351.0,2023-12-17,600.0,12.92,16.39,15.41,84.8,29.77,0,0.399,0.28,38.37,34.94,0.0,15.4,86.3,366.59999999999764,,
16814,351.0,2023-12-17,630.0,12.91,16.36,16.32,82.9,52.1,0,0.622,0.524,17.76,23.01,0.0,16.29,85.2,366.59999999999764,,
16815,351.0,2023-12-17,700.0,13.08,16.34,19.85,68.51,85.4,0,2.763,2.484,329.9,25.73,0.0,19.86,69.69,366.59999999999764,,
16816,351.0,2023-12-17,730.0,13.17,16.33,21.89,59.67,116.4,0,3.231,3.019,330.6,20.77,0.0,22.08,59.81,366.59999999999764,,
16817,351.0,2023-12-17,800.0,13.41,16.32,22.36,58.33,195.3,0,3.667,3.468,346.5,18.86,0.0,22.67,58.13,366.59999999999764,,
16818,351.0,2023-12-17,830.0,13.49,16.32,22.83,54.06,187.7,0,3.399,2.918,312.3,30.48,0.0,23.14,53.72,366.59999999999764,,
16819,351.0,2023-12-17,900.0,13.57,16.33,23.49,45.37,319.1,0,3.558,3.04,271.2,30.92,0.0,23.95,44.57,366.59999999999764,,
16820,351.0,2023-12-17,930.0,13.67,16.34,24.68,42.52,506.4,0,3.865,3.339,263.7,29.88,0.0,25.54,40.67,366.59999999999764,,
16821,351.0,2023-12-17,1000.0,13.71,16.36,24.36,44.21,444.3,0,3.502,3.074,254.1,28.32,0.0,25.1,42.58,366.59999999999764,,
16822,351.0,2023-12-17,1030.0,14.32,16.39,26.19,41.87,722,0,2.792,2.234,277.2,36.2,0.0,27.57,39.1,366.59999999999764,,
16823,351.0,2023-12-17,1100.0,14.41,16.43,25.26,42.51,384.1,0,3.561,2.957,259.1,33.36,0.0,26.14,40.6,366.59999999999764,,
16824,351.0,2023-12-17,1130.0,14.63,16.48,25.96,41.83,526.9,0,2.556,1.961,270.2,39.07,0.0,26.9,40.01,366.59999999999764,,
16825,351.0,2023-12-17,1200.0,14.27,16.54,25.82,43.72,352.6,0,1.291,0.727,339.3,51.55,0.0,26.87,42.32,366.59999999999764,,
16826,351.0,2023-12-17,1230.0,14.46,16.6,26.46,44.43,554.1,0,1.776,1.395,319.2,37.54,0.0,27.58,42.69,366.59999999999764,,
16827,351.0,2023-12-17,1300.0,14.23,16.66,25.59,46.48,348.4,0,2.028,1.845,304.5,24.32,0.0,26.39,45.12,366.59999999999764,,
16828,351.0,2023-12-17,1330.0,14.71,16.73,27.25,41.39,696.4,0,2.849,2.4,283.8,32.13,0.0,28.41,39.2,366.59999999999764,,
16829,351.0,2023-12-17,1400.0,14.55,16.8,27.16,40.1,722,0,3.712,3.247,250.3,28.68,0.0,28.24,37.65,366.59999999999764,,
16830,351.0,2023-12-17,1430.0,14.32,16.88,26.71,40.4,522.6,0,5.4,5.007,235.9,21.84,0.0,27.69,38.1,366.59999999999764,,
16831,351.0,2023-12-17,1500.0,14.35,16.96,26.72,41.06,467,0,5.281,4.898,220.3,21.81,0.0,27.68,39.05,366.59999999999764,,
16832,351.0,2023-12-17,1530.0,14.79,17.04,27.23,39.65,714,0,6.127,5.596,229.4,23.85,0.0,28.21,37.44,366.59999999999764,,
16833,351.0,2023-12-17,1600.0,14.46,17.11,27.43,38.75,771,0,5.727,5.225,250.8,23.98,0.0,28.42,36.33,366.59999999999764,,
16834,351.0,2023-12-17,1630.0,14.33,17.18,27.53,37.36,681.3,0,4.993,4.465,248.6,26.34,0.0,28.52,35.1,366.59999999999764,,
16835,351.0,2023-12-17,1700.0,14.23,17.26,27.26,37.29,512.5,0,4.637,4.226,258.9,24.11,0.0,28.1,35.25,366.59999999999764,,
16836,351.0,2023-12-17,1730.0,14.14,17.33,27.81,37.08,590.4,0,3.44,3.034,270.8,27.81,0.0,28.72,35.07,366.59999999999764,,
16837,351.0,2023-12-17,1800.0,13.97,17.4,27.05,37.43,397.3,0,4.055,3.731,259.2,22.87,0.0,27.91,35.22,366.59999999999764,,
16838,351.0,2023-12-17,1830.0,13.73,17.46,26.08,40.51,253.5,0,3.445,3.128,260.7,24.58,0.0,26.85,38.45,366.59999999999764,,
16839,351.0,2023-12-17,1900.0,13.58,17.51,21.31,57.04,69.81,0,5.008,3.462,179.7,45.01,0.0,22.09,54.4,366.59999999999764,,
16840,351.0,2023-12-17,1930.0,13.18,17.55,17.01,79.8,6.466,0,1.946,1.518,136,37.99,0.0,17.64,77.3,366.59999999999764,,
16841,351.0,2023-12-17,2000.0,13.04,17.58,16.13,84.2,1.984,0,1.165,0.905,139.2,38.04,0.0,16.61,82.6,366.59999999999764,,
16842,351.0,2023-12-17,2030.0,13.02,17.59,15.29,81.5,0.146,0,2.171,1.941,159,26.37,0.0,15.58,82.0,366.59999999999764,,
16843,351.0,2023-12-17,2100.0,13.03,17.58,15.56,77.3,-0.078,0,1.734,1.6,158.2,22.5,0.0,15.79,77.8,366.59999999999764,,
16844,351.0,2023-12-17,2130.0,13.0,17.57,15.3,79.1,-0.008,0,0.983,0.867,144.8,27.43,0.0,15.55,79.2,366.59999999999764,,
16845,351.0,2023-12-17,2200.0,13.02,17.55,15.19,76.2,-0.053,0,1.943,1.827,164.6,19.7,0.0,15.49,76.4,366.59999999999764,,
16846,351.0,2023-12-17,2230.0,13.0,17.52,14.23,81.6,-0.008,0,2.358,2.215,171.5,19.94,0.0,14.6,81.3,366.59999999999764,,
16847,351.0,2023-12-17,2300.0,13.01,17.49,13.65,86.6,-0.006,0,1.787,1.713,170.6,16.44,0.0,14.07,85.1,366.59999999999764,,
16848,351.0,2023-12-17,2330.0,12.98,17.46,13.29,90.2,-0.036,0,0.804,0.665,140.1,33.22,0.0,13.71,88.7,366.59999999999764,,
16849,352.0,2023-12-18,0.0,13.0,17.42,13.14,91.7,-0.04,0,0.559,0.457,139.1,32.48,0.0,13.56,90.3,366.59999999999764,20.027083333333326,
16850,352.0,2023-12-18,30.0,12.96,17.39,12.92,93,-0.039,0,0.257,0.168,133.6,35.99,0.0,13.42,91.0,366.59999999999764,,
16851,352.0,2023-12-18,100.0,12.98,17.35,12.66,94.5,-0.022,0,0.193,0.184,156.1,11.61,0.0,13.3,91.1,366.59999999999764,,
16852,352.0,2023-12-18,130.0,12.95,17.31,12.63,95.3,-0.014,0,0.359,0.34,150.9,15.22,0.0,13.26,91.9,366.59999999999764,,
16853,352.0,2023-12-18,200.0,12.97,17.28,12.51,96.1,-0.016,0,0.515,0.509,189.7,6.818,0.0,13.15,92.4,366.59999999999764,,
16854,352.0,2023-12-18,230.0,12.93,17.24,12.49,96.2,-0.029,0,0.392,0.375,168.3,13.98,0.0,13.13,92.3,366.59999999999764,,
16855,352.0,2023-12-18,300.0,12.95,17.21,12.34,96.1,-0.009,0,0.432,0.399,158.6,20.41,0.0,13.01,92.2,366.59999999999764,,
16856,352.0,2023-12-18,330.0,12.91,17.17,12.23,96.3,-0.017,0,0.391,0.376,174.3,14.02,0.0,12.88,92.4,366.59999999999764,,
16857,352.0,2023-12-18,400.0,12.92,17.14,12.13,96,-0.006,0,0.628,0.602,185.1,15.92,0.0,12.78,92.3,366.59999999999764,,
16858,352.0,2023-12-18,430.0,12.87,17.1,12.14,95.9,0.131,0,0.107,0.106,198.7,3.583,0.0,12.75,92.1,366.59999999999764,,
16859,352.0,2023-12-18,500.0,12.88,17.07,12.25,96.3,2.118,0,0,0,0,0,0.0,12.76,92.3,366.59999999999764,,
16860,352.0,2023-12-18,530.0,12.85,17.04,12.28,96.3,14.44,0,0.114,0.109,187.1,9.79,0.0,12.86,92.4,366.59999999999764,,
16861,352.0,2023-12-18,600.0,12.94,17.01,12.6,95.8,61.4,0,0.003,0.003,173.8,0,0.0,13.35,91.9,366.59999999999764,,
16862,352.0,2023-12-18,630.0,12.99,16.98,13.2,93.7,99.1,0,0.004,0.004,173.8,0,0.0,14.08,88.6,366.59999999999764,,
16863,352.0,2023-12-18,700.0,13.28,16.95,13.85,90.7,174.1,0,0.107,0.096,143.6,15.19,0.0,14.86,84.2,366.59999999999764,,
16864,352.0,2023-12-18,730.0,13.49,16.92,14.91,86.5,260.5,0,0.415,0.314,27.49,35.85,0.0,16.04,79.5,366.59999999999764,,
16865,352.0,2023-12-18,800.0,13.59,16.9,14.83,85.9,222.6,0,1.086,1.047,11.98,15.38,0.0,16.22,78.8,366.59999999999764,,
16866,352.0,2023-12-18,830.0,13.67,16.88,16.69,80.6,465,0,0.553,0.454,12.74,30.6,0.0,18.28,71.1,366.59999999999764,,
16867,352.0,2023-12-18,900.0,13.84,16.87,17.83,72.2,499.8,0,0.948,0.875,37.13,22.41,0.0,20.02,59.84,366.59999999999764,,
16868,352.0,2023-12-18,930.0,14.74,16.87,19.68,66.87,768,0,1.048,0.903,43.19,29.94,0.0,21.58,54.76,366.59999999999764,,
16869,352.0,2023-12-18,1000.0,16.0,16.87,20.96,54.61,892,0,1.166,0.878,23.28,39.61,0.0,22.87,50.2,366.59999999999764,,
16870,352.0,2023-12-18,1030.0,16.08,16.88,20.7,59.32,920,0,1.599,1.467,20.44,23.22,0.0,22.84,54.09,366.59999999999764,,
16871,352.0,2023-12-18,1100.0,15.78,16.91,21.93,58.99,981,0,1.479,1.294,37.33,28.6,0.0,24.12,53.43,366.59999999999764,,
16872,352.0,2023-12-18,1130.0,14.82,16.94,21.05,62.75,733,0,1.668,1.467,37.22,28.11,0.0,22.98,57.4,366.59999999999764,,
16873,352.0,2023-12-18,1200.0,14.41,17.0,19.42,65.65,525.3,0,1.729,1.628,30.37,19.58,0.0,21.26,60.67,366.59999999999764,,
16874,352.0,2023-12-18,1230.0,14.37,17.06,19.17,64.23,508,0,1.563,1.453,37.9,21.4,0.0,20.85,59.68,366.59999999999764,,
16875,352.0,2023-12-18,1300.0,14.91,17.13,19.64,58.91,765,0,1.61,1.451,25.84,25.4,0.0,21.52,54.49,366.59999999999764,,
16876,352.0,2023-12-18,1330.0,14.63,17.19,19.61,54.59,747,0,1.451,1.331,32.01,23.26,0.0,21.43,50.7,366.59999999999764,,
16877,352.0,2023-12-18,1400.0,14.55,17.25,20.77,50.37,830,0,1.555,1.386,32.41,26.69,0.0,22.52,46.54,366.59999999999764,,
16878,352.0,2023-12-18,1430.0,14.47,17.3,20.25,52.13,790,0,1.544,1.404,34.44,24.44,0.0,22.0,48.25,366.59999999999764,,
16879,352.0,2023-12-18,1500.0,14.47,17.37,20.0,54.52,721,0,1.575,1.471,35.38,20.79,0.0,21.75,50.45,366.59999999999764,,
16880,352.0,2023-12-18,1530.0,14.46,17.43,20.31,59.83,772,0,1.693,1.573,27.21,21.61,0.0,22.19,55.02,366.59999999999764,,
16881,352.0,2023-12-18,1600.0,14.43,17.48,20.02,62.73,715,0,1.924,1.787,25.4,21.55,0.0,21.7,58.3,366.59999999999764,,
16882,352.0,2023-12-18,1630.0,14.29,17.54,19.45,65.15,537.5,0,1.462,1.371,29,19.94,0.0,21.11,60.48,366.59999999999764,,
16883,352.0,2023-12-18,1700.0,14.18,17.59,18.34,68.85,277.5,0,1.257,1.158,21.48,22.68,0.0,19.52,65.46,366.59999999999764,,
16884,352.0,2023-12-18,1730.0,14.11,17.64,17.93,69.91,233.8,0,1.16,1.104,16.02,17.43,0.0,19.04,66.83,366.59999999999764,,
16885,352.0,2023-12-18,1800.0,14.11,17.67,17.68,71,180.9,0,1.001,0.937,22.2,19.92,0.0,18.7,68.14,366.59999999999764,,
16886,352.0,2023-12-18,1830.0,13.91,17.7,16.58,75.7,98.4,0,0.879,0.849,23.46,14.17,0.0,17.44,73.0,366.59999999999764,,
16887,352.0,2023-12-18,1900.0,13.83,17.71,15.85,78.6,74.4,0,0.538,0.525,31.33,11.09,0.0,16.51,76.7,366.59999999999764,,
16888,352.0,2023-12-18,1930.0,13.51,17.72,15.17,80.7,42.69,0,0.59,0.579,27.95,10.39,0.0,15.78,78.7,366.59999999999764,,
16889,352.0,2023-12-18,2000.0,13.21,17.71,13.85,85.5,15.74,0,0.256,0.252,16.76,6.94,0.0,14.12,83.5,366.59999999999764,,
16890,352.0,2023-12-18,2030.0,13.0,17.7,12.61,90,3.035,0,0.007,0.007,356.2,0.606,0.0,12.6,87.7,366.59999999999764,,
16891,352.0,2023-12-18,2100.0,13.03,17.67,12.41,91.7,-0.089,0,0.18,0.154,310.4,18.88,0.0,12.26,91.7,366.59999999999764,,
16892,352.0,2023-12-18,2130.0,13.01,17.63,12.84,91.6,-0.109,0,0.209,0.209,267,0.057,0.0,12.89,91.6,366.59999999999764,,
16893,352.0,2023-12-18,2200.0,13.03,17.58,13.17,91.2,-0.041,0,0.264,0.21,339.8,24.88,0.0,13.32,91.9,366.59999999999764,,
16894,352.0,2023-12-18,2230.0,13.0,17.52,13.18,89.7,-0.123,0,1.145,1.127,2.787,9.72,0.0,13.49,89.4,366.59999999999764,,
16895,352.0,2023-12-18,2300.0,13.02,17.47,12.72,90.7,-0.13,0,1.37,1.347,3.855,10.48,0.0,13.1,89.5,366.59999999999764,,
16896,352.0,2023-12-18,2330.0,13.0,17.42,12.75,90.9,-0.038,0,1.648,1.625,7.46,9.55,0.0,13.13,90.0,366.59999999999764,,
16897,353.0,2023-12-19,0.0,13.02,17.38,12.84,90.1,-0.094,0,1.437,1.408,7.62,11.45,0.0,13.27,89.0,366.59999999999764,15.861875,
16898,353.0,2023-12-19,30.0,12.99,17.34,12.84,90.1,-0.148,0,1.147,1.125,3.824,11.18,0.0,13.29,88.9,366.59999999999764,,
16899,353.0,2023-12-19,100.0,13.01,17.29,13.0,89.4,-0.123,0,1.403,1.382,4.835,9.8,0.0,13.41,88.4,366.59999999999764,,
16900,353.0,2023-12-19,130.0,12.97,17.26,13.16,88.6,-0.05,0,1.245,1.226,7.91,9.96,0.0,13.57,87.5,366.59999999999764,,
16901,353.0,2023-12-19,200.0,12.99,17.22,13.12,88.7,-0.013,0,1.405,1.389,5.168,8.64,0.0,13.54,87.5,366.59999999999764,,
16902,353.0,2023-12-19,230.0,12.96,17.19,13.16,89.2,-0.009,0,1.389,1.377,2.953,7.65,0.0,13.59,88.0,366.59999999999764,,
